,C,D,timestamp,sample_number,ads_status,ads_gpio,loff_statn,loff_statp,extra,channel_data,data_hex,data_raw
15,200,b'\tdic\x0f\x00\x00\x00\xc0\x00\x00\xfcr{\xf4ag\xfd\x19\xa7\xfeP\xfb\xff\x8cq\xfe4\x18\xffk\x00\xfb[_',1667851273,15,12582912,0,0,0,12,"[-232837, -761497, -190041, -110341, -29583, -117736, -38144, -304289]",09:64:69:63:0f:00:00:00:c0:00:00:fc:72:7b:f4:61:67:fd:19:a7:fe:50:fb:ff:8c:71:fe:34:18:ff:6b:00:fb:5b:5f,b'\tdic\x0f\x00\x00\x00\xc0\x00\x00\xfcr{\xf4ag\xfd\x19\xa7\xfeP\xfb\xff\x8cq\xfe4\x18\xffk\x00\xfb[_'
16,200,b'\xa9sic\x10\x00\x00\x00\xc0\x00\x00\xfcm\x1c\xf4W\x81\xfd\x19\x96\xfeQ\x90\xff\x8cR\xfe3\xa8\xfflE\xfb[\x9d',1667855273,16,12582912,0,0,0,12,"[-234212, -764031, -190058, -110192, -29614, -117848, -37819, -304227]",a9:73:69:63:10:00:00:00:c0:00:00:fc:6d:1c:f4:57:81:fd:19:96:fe:51:90:ff:8c:52:fe:33:a8:ff:6c:45:fb:5b:9d,b'\xa9sic\x10\x00\x00\x00\xc0\x00\x00\xfcm\x1c\xf4W\x81\xfd\x19\x96\xfeQ\x90\xff\x8cR\xfe3\xa8\xfflE\xfb[\x9d'
17,200,b'H\x83ic\x11\x00\x00\x00\xc0\x00\x00\xfcs\xa0\xf4U]\xfd\x1f\x87\xfeWj\xff\x90\xae\xfe7\xc1\xffp\xeb\xfb_\x0c',1667859272,17,12582912,0,0,0,12,"[-232544, -764579, -188537, -108694, -28498, -116799, -36629, -303348]",48:83:69:63:11:00:00:00:c0:00:00:fc:73:a0:f4:55:5d:fd:1f:87:fe:57:6a:ff:90:ae:fe:37:c1:ff:70:eb:fb:5f:0c,b'H\x83ic\x11\x00\x00\x00\xc0\x00\x00\xfcs\xa0\xf4U]\xfd\x1f\x87\xfeWj\xff\x90\xae\xfe7\xc1\xffp\xeb\xfb_\x0c'
18,200,b'\xe8\x92ic\x12\x00\x00\x00\xc0\x00\x00\xfcu\xcc\xf4N\xf5\xfd!\r\xfeY\xff\xff\x91\xa4\xfe9\x07\xffq\xe0\xfb_\xee',1667863272,18,12582912,0,0,0,12,"[-231988, -766219, -188147, -108033, -28252, -116473, -36384, -303122]",e8:92:69:63:12:00:00:00:c0:00:00:fc:75:cc:f4:4e:f5:fd:21:0d:fe:59:ff:ff:91:a4:fe:39:07:ff:71:e0:fb:5f:ee,b'\xe8\x92ic\x12\x00\x00\x00\xc0\x00\x00\xfcu\xcc\xf4N\xf5\xfd!\r\xfeY\xff\xff\x91\xa4\xfe9\x07\xffq\xe0\xfb_\xee'
19,200,b'\x88\xa2ic\x13\x00\x00\x00\xc0\x00\x00\xfcj\xe2\xf4?\x0b\xfd\x1a\x9b\xfeVH\xff\x8c\xf9\xfe4\xc7\xffm\xec\xfb\\\xa5',1667867272,19,12582912,0,0,0,12,"[-234782, -770293, -189797, -108984, -29447, -117561, -37396, -303963]",88:a2:69:63:13:00:00:00:c0:00:00:fc:6a:e2:f4:3f:0b:fd:1a:9b:fe:56:48:ff:8c:f9:fe:34:c7:ff:6d:ec:fb:5c:a5,b'\x88\xa2ic\x13\x00\x00\x00\xc0\x00\x00\xfcj\xe2\xf4?\x0b\xfd\x1a\x9b\xfeVH\xff\x8c\xf9\xfe4\xc7\xffm\xec\xfb\\\xa5'
20,200,"b""'\xb2ic\x14\x00\x00\x00\xc0\x00\x00\xfch\x83\xf45F\xfd\x19]\xfeV\xc4\xff\x8c;\xfe3\xcf\xffm(\xfb\\G""",1667871271,20,12582912,0,0,0,12,"[-235389, -772794, -190115, -108860, -29637, -117809, -37592, -304057]",27:b2:69:63:14:00:00:00:c0:00:00:fc:68:83:f4:35:46:fd:19:5d:fe:56:c4:ff:8c:3b:fe:33:cf:ff:6d:28:fb:5c:47,"b""'\xb2ic\x14\x00\x00\x00\xc0\x00\x00\xfch\x83\xf45F\xfd\x19]\xfeV\xc4\xff\x8c;\xfe3\xcf\xffm(\xfb\\G"""
21,200,b'\xc7\xc1ic\x15\x00\x00\x00\xc0\x00\x00\xfcp\xdf\xf43\x9e\xfd\x1er\xfe\\\xbb\xff\x905\xfe7g\xffp(\xfb_\x1d',1667875271,21,12582912,0,0,0,12,"[-233249, -773218, -188814, -107333, -28619, -116889, -36824, -303331]",c7:c1:69:63:15:00:00:00:c0:00:00:fc:70:df:f4:33:9e:fd:1e:72:fe:5c:bb:ff:90:35:fe:37:67:ff:70:28:fb:5f:1d,b'\xc7\xc1ic\x15\x00\x00\x00\xc0\x00\x00\xfcp\xdf\xf43\x9e\xfd\x1er\xfe\\\xbb\xff\x905\xfe7g\xffp(\xfb_\x1d'
22,200,b'g\xd1ic\x16\x00\x00\x00\xc0\x00\x00\xfcv\x91\xf40\x17\xfd!\xd8\xfea\xa0\xff\x92\x9f\xfe9\xef\xffr\x15\xfba\x01',1667879271,22,12582912,0,0,0,12,"[-231791, -774121, -187944, -106080, -28001, -116241, -36331, -302847]",67:d1:69:63:16:00:00:00:c0:00:00:fc:76:91:f4:30:17:fd:21:d8:fe:61:a0:ff:92:9f:fe:39:ef:ff:72:15:fb:61:01,b'g\xd1ic\x16\x00\x00\x00\xc0\x00\x00\xfcv\x91\xf40\x17\xfd!\xd8\xfea\xa0\xff\x92\x9f\xfe9\xef\xffr\x15\xfba\x01'
23,200,b'\x06\xe1ic\x17\x00\x00\x00\xc0\x00\x00\xfcln\xf4 \xfe\xfd\x1b\xa3\xfe^\xf4\xff\x8d\xc9\xfe5\xcf\xffnP\xfb]\xe8',1667883270,23,12582912,0,0,0,12,"[-234386, -777986, -189533, -106764, -29239, -117297, -37296, -303640]",06:e1:69:63:17:00:00:00:c0:00:00:fc:6c:6e:f4:20:fe:fd:1b:a3:fe:5e:f4:ff:8d:c9:fe:35:cf:ff:6e:50:fb:5d:e8,b'\x06\xe1ic\x17\x00\x00\x00\xc0\x00\x00\xfcln\xf4 \xfe\xfd\x1b\xa3\xfe^\xf4\xff\x8d\xc9\xfe5\xcf\xffnP\xfb]\xe8'
24,200,b'\xa6\xf0ic\x18\x00\x00\x00\xc0\x00\x00\xfchJ\xf4\x16S\xfd\x19V\xfe^\x04\xff\x8c\x13\xfe4\t\xffl\xef\xfb\\\xfb',1667887270,24,12582912,0,0,0,12,"[-235446, -780717, -190122, -107004, -29677, -117751, -37649, -303877]",a6:f0:69:63:18:00:00:00:c0:00:00:fc:68:4a:f4:16:53:fd:19:56:fe:5e:04:ff:8c:13:fe:34:09:ff:6c:ef:fb:5c:fb,b'\xa6\xf0ic\x18\x00\x00\x00\xc0\x00\x00\xfchJ\xf4\x16S\xfd\x19V\xfe^\x04\xff\x8c\x13\xfe4\t\xffl\xef\xfb\\\xfb'
25,200,b'F\x00jc\x19\x00\x00\x00\xc0\x00\x00\xfcn\xfa\xf4\x13\x8a\xfd\x1dz\xfe`\xd7\xff\x8e\xe9\xfe6\xe5\xffo=\xfb_g',1667891270,25,12582912,0,0,0,12,"[-233734, -781430, -189062, -106281, -28951, -117019, -37059, -303257]",46:00:6a:63:19:00:00:00:c0:00:00:fc:6e:fa:f4:13:8a:fd:1d:7a:fe:60:d7:ff:8e:e9:fe:36:e5:ff:6f:3d:fb:5f:67,b'F\x00jc\x19\x00\x00\x00\xc0\x00\x00\xfcn\xfa\xf4\x13\x8a\xfd\x1dz\xfe`\xd7\xff\x8e\xe9\xfe6\xe5\xffo=\xfb_g'
26,200,"b'\xe5\x0fjc\x1a\x00\x00\x00\xc0\x00\x00\xfcw\x1d\xf4\x11\xf9\xfd""\x88\xfed\xbb\xff\x92J\xfe:i\xffr\x16\xfbb:'",1667895269,26,12582912,0,0,0,12,"[-231651, -781831, -187768, -105285, -28086, -116119, -36330, -302534]",e5:0f:6a:63:1a:00:00:00:c0:00:00:fc:77:1d:f4:11:f9:fd:22:88:fe:64:bb:ff:92:4a:fe:3a:69:ff:72:16:fb:62:3a,"b'\xe5\x0fjc\x1a\x00\x00\x00\xc0\x00\x00\xfcw\x1d\xf4\x11\xf9\xfd""\x88\xfed\xbb\xff\x92J\xfe:i\xffr\x16\xfbb:'"
27,200,b'\x85\x1fjc\x1b\x00\x00\x00\xc0\x00\x00\xfcn8\xf4\x03\xe1\xfd\x1dP\xfe`^\xff\x8d\xf3\xfe6\xdf\xffn\xc4\xfb_^',1667899269,27,12582912,0,0,0,12,"[-233928, -785439, -189104, -106402, -29197, -117025, -37180, -303266]",85:1f:6a:63:1b:00:00:00:c0:00:00:fc:6e:38:f4:03:e1:fd:1d:50:fe:60:5e:ff:8d:f3:fe:36:df:ff:6e:c4:fb:5f:5e,b'\x85\x1fjc\x1b\x00\x00\x00\xc0\x00\x00\xfcn8\xf4\x03\xe1\xfd\x1dP\xfe`^\xff\x8d\xf3\xfe6\xdf\xffn\xc4\xfb_^'
28,200,"b'$/jc\x1c\x00\x00\x00\xc0\x00\x00\xfch4\xf3\xf7\xfa\xfd\x1a,\xfe]\xd7\xff\x8by\xfe4R\xffl\xbb\xfb]\xe9'",1667903268,28,12582912,0,0,0,12,"[-235468, -788486, -189908, -107049, -29831, -117678, -37701, -303639]",24:2f:6a:63:1c:00:00:00:c0:00:00:fc:68:34:f3:f7:fa:fd:1a:2c:fe:5d:d7:ff:8b:79:fe:34:52:ff:6c:bb:fb:5d:e9,"b'$/jc\x1c\x00\x00\x00\xc0\x00\x00\xfch4\xf3\xf7\xfa\xfd\x1a,\xfe]\xd7\xff\x8by\xfe4R\xffl\xbb\xfb]\xe9'"
29,200,b'\xc4>jc\x1d\x00\x00\x00\xc0\x00\x00\xfcm\x00\xf3\xf4&\xfd\x1d9\xfe`\x1b\xff\x8d\xab\xfe6m\xffnf\xfb_\xad',1667907268,29,12582912,0,0,0,12,"[-234240, -789466, -189127, -106469, -29269, -117139, -37274, -303187]",c4:3e:6a:63:1d:00:00:00:c0:00:00:fc:6d:00:f3:f4:26:fd:1d:39:fe:60:1b:ff:8d:ab:fe:36:6d:ff:6e:66:fb:5f:ad,b'\xc4>jc\x1d\x00\x00\x00\xc0\x00\x00\xfcm\x00\xf3\xf4&\xfd\x1d9\xfe`\x1b\xff\x8d\xab\xfe6m\xffnf\xfb_\xad'
30,200,b'`Njc\x1e\x00\x00\x00\xc0\x00\x00\xfcv\xe0\xf3\xf6v\xfd#E\xfed\xcf\xff\x91\xe4\xfe:\xa3\xffq\xdf\xfbb\xea',1667911264,30,12582912,0,0,0,12,"[-231712, -788874, -187579, -105265, -28188, -116061, -36385, -302358]",60:4e:6a:63:1e:00:00:00:c0:00:00:fc:76:e0:f3:f6:76:fd:23:45:fe:64:cf:ff:91:e4:fe:3a:a3:ff:71:df:fb:62:ea,b'`Njc\x1e\x00\x00\x00\xc0\x00\x00\xfcv\xe0\xf3\xf6v\xfd#E\xfed\xcf\xff\x91\xe4\xfe:\xa3\xffq\xdf\xfbb\xea'
31,200,b'\xff]jc\x1f\x00\x00\x00\xc0\x00\x00\xfcpK\xf3\xf0t\xfd\x1f0\xfeat\xff\x8eV\xfe7\xf7\xffo;\xfb`\xb2',1667915263,31,12582912,0,0,0,12,"[-233397, -790412, -188624, -106124, -29098, -116745, -37061, -302926]",ff:5d:6a:63:1f:00:00:00:c0:00:00:fc:70:4b:f3:f0:74:fd:1f:30:fe:61:74:ff:8e:56:fe:37:f7:ff:6f:3b:fb:60:b2,b'\xff]jc\x1f\x00\x00\x00\xc0\x00\x00\xfcpK\xf3\xf0t\xfd\x1f0\xfeat\xff\x8eV\xfe7\xf7\xffo;\xfb`\xb2'
32,200,b'\x9fmjc \x00\x00\x00\xc0\x00\x00\xfch\xb3\xf3\xea&\xfd\x1a\xe9\xfe^\x01\xff\x8a\xd2\xfe4\xb8\xffl\x8a\xfb^\xa4',1667919263,32,12582912,0,0,0,12,"[-235341, -792026, -189719, -107007, -29998, -117576, -37750, -303452]",9f:6d:6a:63:20:00:00:00:c0:00:00:fc:68:b3:f3:ea:26:fd:1a:e9:fe:5e:01:ff:8a:d2:fe:34:b8:ff:6c:8a:fb:5e:a4,b'\x9fmjc \x00\x00\x00\xc0\x00\x00\xfch\xb3\xf3\xea&\xfd\x1a\xe9\xfe^\x01\xff\x8a\xd2\xfe4\xb8\xffl\x8a\xfb^\xa4'
33,200,b'?}jc!\x00\x00\x00\xc0\x00\x00\xfck\x9c\xf3\xeb\xbd\xfd\x1c\xfa\xfe_h\xff\x8c&\xfe6\x0b\xffm\x89\xfb_\xde',1667923263,33,12582912,0,0,0,12,"[-234596, -791619, -189190, -106648, -29658, -117237, -37495, -303138]",3f:7d:6a:63:21:00:00:00:c0:00:00:fc:6b:9c:f3:eb:bd:fd:1c:fa:fe:5f:68:ff:8c:26:fe:36:0b:ff:6d:89:fb:5f:de,b'?}jc!\x00\x00\x00\xc0\x00\x00\xfck\x9c\xf3\xeb\xbd\xfd\x1c\xfa\xfe_h\xff\x8c&\xfe6\x0b\xffm\x89\xfb_\xde'
34,200,"b'\xde\x8cjc""\x00\x00\x00\xc0\x00\x00\xfcvW\xf3\xf3\xce\xfd#|\xfedy\xff\x90\xbc\xfe:\x8b\xffqM\xfbct'",1667927262,34,12582912,0,0,0,12,"[-231849, -789554, -187524, -105351, -28484, -116085, -36531, -302220]",de:8c:6a:63:22:00:00:00:c0:00:00:fc:76:57:f3:f3:ce:fd:23:7c:fe:64:79:ff:90:bc:fe:3a:8b:ff:71:4d:fb:63:74,"b'\xde\x8cjc""\x00\x00\x00\xc0\x00\x00\xfcvW\xf3\xf3\xce\xfd#|\xfedy\xff\x90\xbc\xfe:\x8b\xffqM\xfbct'"
35,200,b'~\x9cjc#\x00\x00\x00\xc0\x00\x00\xfcr\xb2\xf3\xf1]\xfd \xfc\xfeb}\xff\x8ev\xfe9\x1c\xffo\xc1\xfbb+',1667931262,35,12582912,0,0,0,12,"[-232782, -790179, -188164, -105859, -29066, -116452, -36927, -302549]",7e:9c:6a:63:23:00:00:00:c0:00:00:fc:72:b2:f3:f1:5d:fd:20:fc:fe:62:7d:ff:8e:76:fe:39:1c:ff:6f:c1:fb:62:2b,b'~\x9cjc#\x00\x00\x00\xc0\x00\x00\xfcr\xb2\xf3\xf1]\xfd \xfc\xfeb}\xff\x8ev\xfe9\x1c\xffo\xc1\xfbb+'
36,200,b'\x1e\xacjc$\x00\x00\x00\xc0\x00\x00\xfci\xcd\xf3\xea\xa9\xfd\x1b\x85\xfe^Q\xff\x8aJ\xfe5I\xffl\x98\xfb_\x8a',1667935262,36,12582912,0,0,0,12,"[-235059, -791895, -189563, -106927, -30134, -117431, -37736, -303222]",1e:ac:6a:63:24:00:00:00:c0:00:00:fc:69:cd:f3:ea:a9:fd:1b:85:fe:5e:51:ff:8a:4a:fe:35:49:ff:6c:98:fb:5f:8a,b'\x1e\xacjc$\x00\x00\x00\xc0\x00\x00\xfci\xcd\xf3\xea\xa9\xfd\x1b\x85\xfe^Q\xff\x8aJ\xfe5I\xffl\x98\xfb_\x8a'
37,200,b'\xbd\xbbjc%\x00\x00\x00\xc0\x00\x00\xfck&\xf3\xebT\xfd\x1cd\xfe^\xde\xff\x8a\xb8\xfe5\xd8\xffl\xf4\xfb`0',1667939261,37,12582912,0,0,0,12,"[-234714, -791724, -189340, -106786, -30024, -117288, -37644, -303056]",bd:bb:6a:63:25:00:00:00:c0:00:00:fc:6b:26:f3:eb:54:fd:1c:64:fe:5e:de:ff:8a:b8:fe:35:d8:ff:6c:f4:fb:60:30,b'\xbd\xbbjc%\x00\x00\x00\xc0\x00\x00\xfck&\xf3\xebT\xfd\x1cd\xfe^\xde\xff\x8a\xb8\xfe5\xd8\xffl\xf4\xfb`0'
38,200,"b']\xcbjc&\x00\x00\x00\xc0\x00\x00\xfcu\xc6\xf3\xf3\x7f\xfd""\xc3\xfec\xe5\xff\x8fC\xfe:O\xffp\xac\xfbc\xcb'",1667943261,38,12582912,0,0,0,12,"[-231994, -789633, -187709, -105499, -28861, -116145, -36692, -302133]",5d:cb:6a:63:26:00:00:00:c0:00:00:fc:75:c6:f3:f3:7f:fd:22:c3:fe:63:e5:ff:8f:43:fe:3a:4f:ff:70:ac:fb:63:cb,"b']\xcbjc&\x00\x00\x00\xc0\x00\x00\xfcu\xc6\xf3\xf3\x7f\xfd""\xc3\xfec\xe5\xff\x8fC\xfe:O\xffp\xac\xfbc\xcb'"
39,200,"b'\xfc\xdajc\'\x00\x00\x00\xc0\x00\x00\xfcu<\xf3\xf3q\xfd""G\xfec|\xff\x8e\x85\xfe:9\xffpW\xfbc\x88'",1667947260,39,12582912,0,0,0,12,"[-232132, -789647, -187833, -105604, -29051, -116167, -36777, -302200]",fc:da:6a:63:27:00:00:00:c0:00:00:fc:75:3c:f3:f3:71:fd:22:47:fe:63:7c:ff:8e:85:fe:3a:39:ff:70:57:fb:63:88,"b'\xfc\xdajc\'\x00\x00\x00\xc0\x00\x00\xfcu<\xf3\xf3q\xfd""G\xfec|\xff\x8e\x85\xfe:9\xffpW\xfbc\x88'"
