,C,D,timestamp,sample_number,ads_status,ads_gpio,loff_statn,loff_statp,extra,channel_data,data_hex,data_raw
27,200,b'Z\xacd\x11\x1c\x00\x00\x00\xc0\x00\x00\xfc\xc9\x1d\xd4\x16\xcb\xfc\xf0\xcc\xfe\x1c\xc6\xff\n>\xfe\xac\x94\xff~o\xfb\xf6D',291810394,28,12582912,0,0,0,12,"[-210659, -2877749, -200500, -123706, -62914, -86892, -33169, -264636]",5a:ac:64:11:1c:00:00:00:c0:00:00:fc:c9:1d:d4:16:cb:fc:f0:cc:fe:1c:c6:ff:0a:3e:fe:ac:94:ff:7e:6f:fb:f6:44,b'Z\xacd\x11\x1c\x00\x00\x00\xc0\x00\x00\xfc\xc9\x1d\xd4\x16\xcb\xfc\xf0\xcc\xfe\x1c\xc6\xff\n>\xfe\xac\x94\xff~o\xfb\xf6D'
28,200,"b'\xf5\xbbd\x11\x1d\x00\x00\x00\xc0\x00\x00\xfc\xd6Y\xd4""_\xfc\xf9\xd0\xfe$M\xff\x11\xc3\xfe\xb3\xcd\xff\x85E\xfb\xfd\x1a'",291814389,29,12582912,0,0,0,12,"[-207271, -2874785, -198192, -121779, -60989, -85043, -31419, -262886]",f5:bb:64:11:1d:00:00:00:c0:00:00:fc:d6:59:d4:22:5f:fc:f9:d0:fe:24:4d:ff:11:c3:fe:b3:cd:ff:85:45:fb:fd:1a,"b'\xf5\xbbd\x11\x1d\x00\x00\x00\xc0\x00\x00\xfc\xd6Y\xd4""_\xfc\xf9\xd0\xfe$M\xff\x11\xc3\xfe\xb3\xcd\xff\x85E\xfb\xfd\x1a'"
29,200,"b'\x95\xcbd\x11\x1e\x00\x00\x00\xc0\x00\x00\xfc\xd3r\xd4!A\xfc\xf7\xc2\xfe""\x88\xff\x0f\xbe\xfe\xb2*\xff\x83l\xfb\xfbT'",291818389,30,12582912,0,0,0,12,"[-208014, -2875071, -198718, -122232, -61506, -85462, -31892, -263340]",95:cb:64:11:1e:00:00:00:c0:00:00:fc:d3:72:d4:21:41:fc:f7:c2:fe:22:88:ff:0f:be:fe:b2:2a:ff:83:6c:fb:fb:54,"b'\x95\xcbd\x11\x1e\x00\x00\x00\xc0\x00\x00\xfc\xd3r\xd4!A\xfc\xf7\xc2\xfe""\x88\xff\x0f\xbe\xfe\xb2*\xff\x83l\xfb\xfbT'"
30,200,b'5\xdbd\x11\x1f\x00\x00\x00\xc0\x00\x00\xfc\xc7\x8a\xd4\x16\xd2\xfc\xf0\x03\xfe\x1b\xba\xff\t6\xfe\xab\x8f\xff}?\xfb\xf5b',291822389,31,12582912,0,0,0,12,"[-211062, -2877742, -200701, -123974, -63178, -87153, -33473, -264862]",35:db:64:11:1f:00:00:00:c0:00:00:fc:c7:8a:d4:16:d2:fc:f0:03:fe:1b:ba:ff:09:36:fe:ab:8f:ff:7d:3f:fb:f5:62,b'5\xdbd\x11\x1f\x00\x00\x00\xc0\x00\x00\xfc\xc7\x8a\xd4\x16\xd2\xfc\xf0\x03\xfe\x1b\xba\xff\t6\xfe\xab\x8f\xff}?\xfb\xf5b'
31,200,b'\xd5\xead\x11 \x00\x00\x00\xc0\x00\x00\xfc\xc8\x07\xd4\x16\xdb\xfc\xf0\x92\xfe\x1b\xfe\xff\t\xce\xfe\xab\xbe\xff}i\xfb\xf5\xf8',291826389,32,12582912,0,0,0,12,"[-210937, -2877733, -200558, -123906, -63026, -87106, -33431, -264712]",d5:ea:64:11:20:00:00:00:c0:00:00:fc:c8:07:d4:16:db:fc:f0:92:fe:1b:fe:ff:09:ce:fe:ab:be:ff:7d:69:fb:f5:f8,b'\xd5\xead\x11 \x00\x00\x00\xc0\x00\x00\xfc\xc8\x07\xd4\x16\xdb\xfc\xf0\x92\xfe\x1b\xfe\xff\t\xce\xfe\xab\xbe\xff}i\xfb\xf5\xf8'
32,200,"b't\xfad\x11!\x00\x00\x00\xc0\x00\x00\xfc\xd4\xb4\xd4""\x17\xfc\xf9\x15\xfe#H\xff\x11+\xfe\xb2\xac\xff\x83\xee\xfb\xfc\x89'",291830388,33,12582912,0,0,0,12,"[-207692, -2874857, -198379, -122040, -61141, -85332, -31762, -263031]",74:fa:64:11:21:00:00:00:c0:00:00:fc:d4:b4:d4:22:17:fc:f9:15:fe:23:48:ff:11:2b:fe:b2:ac:ff:83:ee:fb:fc:89,"b't\xfad\x11!\x00\x00\x00\xc0\x00\x00\xfc\xd4\xb4\xd4""\x17\xfc\xf9\x15\xfe#H\xff\x11+\xfe\xb2\xac\xff\x83\xee\xfb\xfc\x89'"
33,200,"b'\x10\ne\x11""\x00\x00\x00\xc0\x00\x00\xfc\xd5\xe8\xd4$\x11\xfc\xf9\xcf\xfe$""\xff\x11\x85\xfe\xb3M\xff\x84O\xfb\xfc\xea'",291834384,34,12582912,0,0,0,12,"[-207384, -2874351, -198193, -121822, -61051, -85171, -31665, -262934]",10:0a:65:11:22:00:00:00:c0:00:00:fc:d5:e8:d4:24:11:fc:f9:cf:fe:24:22:ff:11:85:fe:b3:4d:ff:84:4f:fb:fc:ea,"b'\x10\ne\x11""\x00\x00\x00\xc0\x00\x00\xfc\xd5\xe8\xd4$\x11\xfc\xf9\xcf\xfe$""\xff\x11\x85\xfe\xb3M\xff\x84O\xfb\xfc\xea'"
34,200,b'\xaf\x19e\x11#\x00\x00\x00\xc0\x00\x00\xfc\xc9\x13\xd4\x18\x8b\xfc\xf1n\xfe\x1d\x11\xff\n$\xfe\xac&\xff}\xc1\xfb\xf6p',291838383,35,12582912,0,0,0,12,"[-210669, -2877301, -200338, -123631, -62940, -87002, -33343, -264592]",af:19:65:11:23:00:00:00:c0:00:00:fc:c9:13:d4:18:8b:fc:f1:6e:fe:1d:11:ff:0a:24:fe:ac:26:ff:7d:c1:fb:f6:70,b'\xaf\x19e\x11#\x00\x00\x00\xc0\x00\x00\xfc\xc9\x13\xd4\x18\x8b\xfc\xf1n\xfe\x1d\x11\xff\n$\xfe\xac&\xff}\xc1\xfb\xf6p'
35,200,b'O)e\x11$\x00\x00\x00\xc0\x00\x00\xfc\xc7Q\xd4\x16\xf9\xfc\xf0\xa8\xfe\x1b\xfb\xff\tV\xfe\xab\x13\xff|\xda\xfb\xf5\xdd',291842383,36,12582912,0,0,0,12,"[-211119, -2877703, -200536, -123909, -63146, -87277, -33574, -264739]",4f:29:65:11:24:00:00:00:c0:00:00:fc:c7:51:d4:16:f9:fc:f0:a8:fe:1b:fb:ff:09:56:fe:ab:13:ff:7c:da:fb:f5:dd,b'O)e\x11$\x00\x00\x00\xc0\x00\x00\xfc\xc7Q\xd4\x16\xf9\xfc\xf0\xa8\xfe\x1b\xfb\xff\tV\xfe\xab\x13\xff|\xda\xfb\xf5\xdd'
36,200,"b'\xef8e\x11%\x00\x00\x00\xc0\x00\x00\xfc\xd2\xa4\xd4!#\xfc\xf8l\xfe""~\xff\x0f\xc2\xfe\xb19\xff\x82\xae\xfb\xfb\xd5'",291846383,37,12582912,0,0,0,12,"[-208220, -2875101, -198548, -122242, -61502, -85703, -32082, -263211]",ef:38:65:11:25:00:00:00:c0:00:00:fc:d2:a4:d4:21:23:fc:f8:6c:fe:22:7e:ff:0f:c2:fe:b1:39:ff:82:ae:fb:fb:d5,"b'\xef8e\x11%\x00\x00\x00\xc0\x00\x00\xfc\xd2\xa4\xd4!#\xfc\xf8l\xfe""~\xff\x0f\xc2\xfe\xb19\xff\x82\xae\xfb\xfb\xd5'"
37,200,b'\x8eHe\x11&\x00\x00\x00\xc0\x00\x00\xfc\xd7\xe0\xd4&F\xfc\xfb\xde\xfe%\x86\xff\x12x\xfe\xb4\r\xff\x851\xfb\xfe^',291850382,38,12582912,0,0,0,12,"[-206880, -2873786, -197666, -121466, -60808, -84979, -31439, -262562]",8e:48:65:11:26:00:00:00:c0:00:00:fc:d7:e0:d4:26:46:fc:fb:de:fe:25:86:ff:12:78:fe:b4:0d:ff:85:31:fb:fe:5e,b'\x8eHe\x11&\x00\x00\x00\xc0\x00\x00\xfc\xd7\xe0\xd4&F\xfc\xfb\xde\xfe%\x86\xff\x12x\xfe\xb4\r\xff\x851\xfb\xfe^'
38,200,"b"".Xe\x11'\x00\x00\x00\xc0\x00\x00\xfc\xca\xf6\xd4\x1a^\xfc\xf3S\xfe\x1e\x7f\xff\x0b\x1f\xfe\xac\xf8\xff~_\xfb\xf7\xa1""",291854382,39,12582912,0,0,0,12,"[-210186, -2876834, -199853, -123265, -62689, -86792, -33185, -264287]",2e:58:65:11:27:00:00:00:c0:00:00:fc:ca:f6:d4:1a:5e:fc:f3:53:fe:1e:7f:ff:0b:1f:fe:ac:f8:ff:7e:5f:fb:f7:a1,"b"".Xe\x11'\x00\x00\x00\xc0\x00\x00\xfc\xca\xf6\xd4\x1a^\xfc\xf3S\xfe\x1e\x7f\xff\x0b\x1f\xfe\xac\xf8\xff~_\xfb\xf7\xa1"""
39,200,b'\xc9ge\x11(\x00\x00\x00\xc0\x00\x00\xfc\xc7\x04\xd4\x16\xa7\xfc\xf0\xff\xfe\x1c2\xff\t0\xfe\xaa\xa3\xff|[\xfb\xf5\xf3',291858377,40,12582912,0,0,0,12,"[-211196, -2877785, -200449, -123854, -63184, -87389, -33701, -264717]",c9:67:65:11:28:00:00:00:c0:00:00:fc:c7:04:d4:16:a7:fc:f0:ff:fe:1c:32:ff:09:30:fe:aa:a3:ff:7c:5b:fb:f5:f3,b'\xc9ge\x11(\x00\x00\x00\xc0\x00\x00\xfc\xc7\x04\xd4\x16\xa7\xfc\xf0\xff\xfe\x1c2\xff\t0\xfe\xaa\xa3\xff|[\xfb\xf5\xf3'
40,200,b'iwe\x11)\x00\x00\x00\xc0\x00\x00\xfc\xd0p\xd4\x1fL\xfc\xf7N\xfe!\x94\xff\x0e\x88\xfe\xaf\xbe\xff\x81%\xfb\xfb\x05',291862377,41,12582912,0,0,0,12,"[-208784, -2875572, -198834, -122476, -61816, -86082, -32475, -263419]",69:77:65:11:29:00:00:00:c0:00:00:fc:d0:70:d4:1f:4c:fc:f7:4e:fe:21:94:ff:0e:88:fe:af:be:ff:81:25:fb:fb:05,b'iwe\x11)\x00\x00\x00\xc0\x00\x00\xfc\xd0p\xd4\x1fL\xfc\xf7N\xfe!\x94\xff\x0e\x88\xfe\xaf\xbe\xff\x81%\xfb\xfb\x05'
41,200,"b""\t\x87e\x11*\x00\x00\x00\xc0\x00\x00\xfc\xd9$\xd4'M\xfc\xfd\x11\xfe&\x96\xff\x13Q\xfe\xb4y\xff\x85\x7f\xfb\xffi""",291866377,42,12582912,0,0,0,12,"[-206556, -2873523, -197359, -121194, -60591, -84871, -31361, -262295]",09:87:65:11:2a:00:00:00:c0:00:00:fc:d9:24:d4:27:4d:fc:fd:11:fe:26:96:ff:13:51:fe:b4:79:ff:85:7f:fb:ff:69,"b""\t\x87e\x11*\x00\x00\x00\xc0\x00\x00\xfc\xd9$\xd4'M\xfc\xfd\x11\xfe&\x96\xff\x13Q\xfe\xb4y\xff\x85\x7f\xfb\xffi"""
42,200,"b""\xa8\x96e\x11+\x00\x00\x00\xc0\x00\x00\xfc\xcdS\xd4\x1c\xbc\xfc\xf5@\xfe \x17\xff\x0co\xfe\xae\x07\xff\x7f+\xfb\xf9'""",291870376,43,12582912,0,0,0,12,"[-209581, -2876228, -199360, -122857, -62353, -86521, -32981, -263897]",a8:96:65:11:2b:00:00:00:c0:00:00:fc:cd:53:d4:1c:bc:fc:f5:40:fe:20:17:ff:0c:6f:fe:ae:07:ff:7f:2b:fb:f9:27,"b""\xa8\x96e\x11+\x00\x00\x00\xc0\x00\x00\xfc\xcdS\xd4\x1c\xbc\xfc\xf5@\xfe \x17\xff\x0co\xfe\xae\x07\xff\x7f+\xfb\xf9'"""
43,200,"b""H\xa6e\x11,\x00\x00\x00\xc0\x00\x00\xfc\xc7'\xd4\x16\xb9\xfc\xf1{\xfe\x1c\x81\xff\t[\xfe\xaa~\xff|\t\xfb\xf6Q""",291874376,44,12582912,0,0,0,12,"[-211161, -2877767, -200325, -123775, -63141, -87426, -33783, -264623]",48:a6:65:11:2c:00:00:00:c0:00:00:fc:c7:27:d4:16:b9:fc:f1:7b:fe:1c:81:ff:09:5b:fe:aa:7e:ff:7c:09:fb:f6:51,"b""H\xa6e\x11,\x00\x00\x00\xc0\x00\x00\xfc\xc7'\xd4\x16\xb9\xfc\xf1{\xfe\x1c\x81\xff\t[\xfe\xaa~\xff|\t\xfb\xf6Q"""
44,200,b'\xe7\xb5e\x11-\x00\x00\x00\xc0\x00\x00\xfc\xceY\xd4\x1d\x93\xfc\xf6M\xfe \x9b\xff\r\x9d\xfe\xaea\xff\x7f\xa7\xfb\xfa\x1d',291878375,45,12582912,0,0,0,12,"[-209319, -2876013, -199091, -122725, -62051, -86431, -32857, -263651]",e7:b5:65:11:2d:00:00:00:c0:00:00:fc:ce:59:d4:1d:93:fc:f6:4d:fe:20:9b:ff:0d:9d:fe:ae:61:ff:7f:a7:fb:fa:1d,b'\xe7\xb5e\x11-\x00\x00\x00\xc0\x00\x00\xfc\xceY\xd4\x1d\x93\xfc\xf6M\xfe \x9b\xff\r\x9d\xfe\xaea\xff\x7f\xa7\xfb\xfa\x1d'
45,200,"b""\x83\xc5e\x11.\x00\x00\x00\xc0\x00\x00\xfc\xd9\xa3\xd4'\xb8\xfc\xfd\xd5\xfe'\x15\xff\x13\xf0\xfe\xb4\x84\xff\x85g\xfb\xff\xd9""",291882371,46,12582912,0,0,0,12,"[-206429, -2873416, -197163, -121067, -60432, -84860, -31385, -262183]",83:c5:65:11:2e:00:00:00:c0:00:00:fc:d9:a3:d4:27:b8:fc:fd:d5:fe:27:15:ff:13:f0:fe:b4:84:ff:85:67:fb:ff:d9,"b""\x83\xc5e\x11.\x00\x00\x00\xc0\x00\x00\xfc\xd9\xa3\xd4'\xb8\xfc\xfd\xd5\xfe'\x15\xff\x13\xf0\xfe\xb4\x84\xff\x85g\xfb\xff\xd9"""
46,200,b'#\xd5e\x11/\x00\x00\x00\xc0\x00\x00\xfc\xcf\xf6\xd4\x1f\x12\xfc\xf7e\xfe!\xd7\xff\x0e\x0f\xfe\xaf:\xff\x80\x11\xfb\xfa\xb5',291886371,47,12582912,0,0,0,12,"[-208906, -2875630, -198811, -122409, -61937, -86214, -32751, -263499]",23:d5:65:11:2f:00:00:00:c0:00:00:fc:cf:f6:d4:1f:12:fc:f7:65:fe:21:d7:ff:0e:0f:fe:af:3a:ff:80:11:fb:fa:b5,b'#\xd5e\x11/\x00\x00\x00\xc0\x00\x00\xfc\xcf\xf6\xd4\x1f\x12\xfc\xf7e\xfe!\xd7\xff\x0e\x0f\xfe\xaf:\xff\x80\x11\xfb\xfa\xb5'
47,200,b'\xc2\xe4e\x110\x00\x00\x00\xc0\x00\x00\xfc\xc7\x87\xd4\x16B\xfc\xf2;\xfe\x1d9\xff\tr\xfe\xaa}\xff{\xbb\xfb\xf6\xe3',291890370,48,12582912,0,0,0,12,"[-211065, -2877886, -200133, -123591, -63118, -87427, -33861, -264477]",c2:e4:65:11:30:00:00:00:c0:00:00:fc:c7:87:d4:16:42:fc:f2:3b:fe:1d:39:ff:09:72:fe:aa:7d:ff:7b:bb:fb:f6:e3,b'\xc2\xe4e\x110\x00\x00\x00\xc0\x00\x00\xfc\xc7\x87\xd4\x16B\xfc\xf2;\xfe\x1d9\xff\tr\xfe\xaa}\xff{\xbb\xfb\xf6\xe3'
48,200,b'b\xf4e\x111\x00\x00\x00\xc0\x00\x00\xfc\xcce\xd4\x1b$\xfc\xf5\xd2\xfe\x1f\xf6\xff\x0cS\xfe\xad\x18\xff~/\xfb\xf9\xa4',291894370,49,12582912,0,0,0,12,"[-209819, -2876636, -199214, -122890, -62381, -86760, -33233, -263772]",62:f4:65:11:31:00:00:00:c0:00:00:fc:cc:65:d4:1b:24:fc:f5:d2:fe:1f:f6:ff:0c:53:fe:ad:18:ff:7e:2f:fb:f9:a4,b'b\xf4e\x111\x00\x00\x00\xc0\x00\x00\xfc\xcce\xd4\x1b$\xfc\xf5\xd2\xfe\x1f\xf6\xff\x0cS\xfe\xad\x18\xff~/\xfb\xf9\xa4'
49,200,"b""\x02\x04f\x112\x00\x00\x00\xc0\x00\x00\xfc\xd97\xd4&\x81\xfc\xfew\xfe'T\xff\x13\x99\xfe\xb4\x18\xff\x84\xcb\xfc\x00<""",291898370,50,12582912,0,0,0,12,"[-206537, -2873727, -197001, -121004, -60519, -84968, -31541, -262084]",02:04:66:11:32:00:00:00:c0:00:00:fc:d9:37:d4:26:81:fc:fe:77:fe:27:54:ff:13:99:fe:b4:18:ff:84:cb:fc:00:3c,"b""\x02\x04f\x112\x00\x00\x00\xc0\x00\x00\xfc\xd97\xd4&\x81\xfc\xfew\xfe'T\xff\x13\x99\xfe\xb4\x18\xff\x84\xcb\xfc\x00<"""
50,200,b'\x9d\x13f\x113\x00\x00\x00\xc0\x00\x00\xfc\xd2\xb0\xd4!Q\xfc\xfa\x02\xfe#\xbf\xff\x0f\x7f\xfe\xb0\x82\xff\x81\x17\xfb\xfc\x9d',291902365,51,12582912,0,0,0,12,"[-208208, -2875055, -198142, -121921, -61569, -85886, -32489, -263011]",9d:13:66:11:33:00:00:00:c0:00:00:fc:d2:b0:d4:21:51:fc:fa:02:fe:23:bf:ff:0f:7f:fe:b0:82:ff:81:17:fb:fc:9d,b'\x9d\x13f\x113\x00\x00\x00\xc0\x00\x00\xfc\xd2\xb0\xd4!Q\xfc\xfa\x02\xfe#\xbf\xff\x0f\x7f\xfe\xb0\x82\xff\x81\x17\xfb\xfc\x9d'
51,200,b'=#f\x114\x00\x00\x00\xc0\x00\x00\xfc\xc8D\xd4\x16\xf3\xfc\xf3Y\xfe\x1d\xfe\xff\t\xc3\xfe\xaa\xa6\xff{\xae\xfb\xf7~',291906365,52,12582912,0,0,0,12,"[-210876, -2877709, -199847, -123394, -63037, -87386, -33874, -264322]",3d:23:66:11:34:00:00:00:c0:00:00:fc:c8:44:d4:16:f3:fc:f3:59:fe:1d:fe:ff:09:c3:fe:aa:a6:ff:7b:ae:fb:f7:7e,b'=#f\x114\x00\x00\x00\xc0\x00\x00\xfc\xc8D\xd4\x16\xf3\xfc\xf3Y\xfe\x1d\xfe\xff\t\xc3\xfe\xaa\xa6\xff{\xae\xfb\xf7~'
52,200,b'\xdd2f\x115\x00\x00\x00\xc0\x00\x00\xfc\xca\xd6\xd4\x19\xc0\xfc\xf5<\xfe\x1f]\xff\x0bN\xfe\xab\xfe\xff|\xf1\xfb\xf9\x10',291910365,53,12582912,0,0,0,12,"[-210218, -2876992, -199364, -123043, -62642, -87042, -33551, -263920]",dd:32:66:11:35:00:00:00:c0:00:00:fc:ca:d6:d4:19:c0:fc:f5:3c:fe:1f:5d:ff:0b:4e:fe:ab:fe:ff:7c:f1:fb:f9:10,b'\xdd2f\x115\x00\x00\x00\xc0\x00\x00\xfc\xca\xd6\xd4\x19\xc0\xfc\xf5<\xfe\x1f]\xff\x0bN\xfe\xab\xfe\xff|\xf1\xfb\xf9\x10'
53,200,b'|Bf\x116\x00\x00\x00\xc0\x00\x00\xfc\xd8\x12\xd4%t\xfc\xfe\x1c\xfe&\xfc\xff\x12\xd3\xfe\xb36\xff\x83\xc4\xfb\xff\xdf',291914364,54,12582912,0,0,0,12,"[-206830, -2873996, -197092, -121092, -60717, -85194, -31804, -262177]",7c:42:66:11:36:00:00:00:c0:00:00:fc:d8:12:d4:25:74:fc:fe:1c:fe:26:fc:ff:12:d3:fe:b3:36:ff:83:c4:fb:ff:df,b'|Bf\x116\x00\x00\x00\xc0\x00\x00\xfc\xd8\x12\xd4%t\xfc\xfe\x1c\xfe&\xfc\xff\x12\xd3\xfe\xb36\xff\x83\xc4\xfb\xff\xdf'
54,200,b'\x1cRf\x117\x00\x00\x00\xc0\x00\x00\xfc\xd5a\xd4#\xdf\xfc\xfc4\xfe%\x8b\xff\x10\xee\xfe\xb1\xba\xff\x82\x15\xfb\xfe9',291918364,55,12582912,0,0,0,12,"[-207519, -2874401, -197580, -121461, -61202, -85574, -32235, -262599]",1c:52:66:11:37:00:00:00:c0:00:00:fc:d5:61:d4:23:df:fc:fc:34:fe:25:8b:ff:10:ee:fe:b1:ba:ff:82:15:fb:fe:39,b'\x1cRf\x117\x00\x00\x00\xc0\x00\x00\xfc\xd5a\xd4#\xdf\xfc\xfc4\xfe%\x8b\xff\x10\xee\xfe\xb1\xba\xff\x82\x15\xfb\xfe9'
55,200,b'\xbcaf\x118\x00\x00\x00\xc0\x00\x00\xfc\xc9a\xd4\x18;\xfc\xf4|\xfe\x1f\x13\xff\nT\xfe\xab\x05\xff{\xdd\xfb\xf8A',291922364,56,12582912,0,0,0,12,"[-210591, -2877381, -199556, -123117, -62892, -87291, -33827, -264127]",bc:61:66:11:38:00:00:00:c0:00:00:fc:c9:61:d4:18:3b:fc:f4:7c:fe:1f:13:ff:0a:54:fe:ab:05:ff:7b:dd:fb:f8:41,b'\xbcaf\x118\x00\x00\x00\xc0\x00\x00\xfc\xc9a\xd4\x18;\xfc\xf4|\xfe\x1f\x13\xff\nT\xfe\xab\x05\xff{\xdd\xfb\xf8A'
56,200,b'Wqf\x119\x00\x00\x00\xc0\x00\x00\xfc\xc9\xb3\xd4\x18\xd2\xfc\xf5!\xfe\x1f2\xff\n\xd6\xfe\xab\x18\xff{\xfb\xfb\xf8\xcb',291926359,57,12582912,0,0,0,12,"[-210509, -2877230, -199391, -123086, -62762, -87272, -33797, -263989]",57:71:66:11:39:00:00:00:c0:00:00:fc:c9:b3:d4:18:d2:fc:f5:21:fe:1f:32:ff:0a:d6:fe:ab:18:ff:7b:fb:fb:f8:cb,b'Wqf\x119\x00\x00\x00\xc0\x00\x00\xfc\xc9\xb3\xd4\x18\xd2\xfc\xf5!\xfe\x1f2\xff\n\xd6\xfe\xab\x18\xff{\xfb\xfb\xf8\xcb'
57,200,b'\xf7\x80f\x11:\x00\x00\x00\xc0\x00\x00\xfc\xd6M\xd4$\x07\xfc\xfd\xaa\xfe&s\xff\x12$\xfe\xb1\xfb\xff\x82x\xfb\xffT',291930359,58,12582912,0,0,0,12,"[-207283, -2874361, -197206, -121229, -60892, -85509, -32136, -262316]",f7:80:66:11:3a:00:00:00:c0:00:00:fc:d6:4d:d4:24:07:fc:fd:aa:fe:26:73:ff:12:24:fe:b1:fb:ff:82:78:fb:ff:54,b'\xf7\x80f\x11:\x00\x00\x00\xc0\x00\x00\xfc\xd6M\xd4$\x07\xfc\xfd\xaa\xfe&s\xff\x12$\xfe\xb1\xfb\xff\x82x\xfb\xffT'
58,200,"b""\x96\x90f\x11;\x00\x00\x00\xc0\x00\x00\xfc\xd7\xc3\xd4&\t\xfc\xfe\x8b\xfe'L\xff\x12\xa4\xfe\xb2\xb7\xff\x82\xf7\xfb\xff\xe0""",291934358,59,12582912,0,0,0,12,"[-206909, -2873847, -196981, -121012, -60764, -85321, -32009, -262176]",96:90:66:11:3b:00:00:00:c0:00:00:fc:d7:c3:d4:26:09:fc:fe:8b:fe:27:4c:ff:12:a4:fe:b2:b7:ff:82:f7:fb:ff:e0,"b""\x96\x90f\x11;\x00\x00\x00\xc0\x00\x00\xfc\xd7\xc3\xd4&\t\xfc\xfe\x8b\xfe'L\xff\x12\xa4\xfe\xb2\xb7\xff\x82\xf7\xfb\xff\xe0"""
59,200,b'6\xa0f\x11<\x00\x00\x00\xc0\x00\x00\xfc\xca\xde\xd4\x19\xc6\xfc\xf6\x0c\xfe K\xff\x0b%\xfe\xab\x91\xff|G\xfb\xf9Y',291938358,60,12582912,0,0,0,12,"[-210210, -2876986, -199156, -122805, -62683, -87151, -33721, -263847]",36:a0:66:11:3c:00:00:00:c0:00:00:fc:ca:de:d4:19:c6:fc:f6:0c:fe:20:4b:ff:0b:25:fe:ab:91:ff:7c:47:fb:f9:59,b'6\xa0f\x11<\x00\x00\x00\xc0\x00\x00\xfc\xca\xde\xd4\x19\xc6\xfc\xf6\x0c\xfe K\xff\x0b%\xfe\xab\x91\xff|G\xfb\xf9Y'
60,200,b'\xd6\xaff\x11=\x00\x00\x00\xc0\x00\x00\xfc\xc9\x04\xd4\x18\x1c\xfc\xf5\x03\xfe\x1f1\xff\nM\xfe\xaao\xff{H\xfb\xf8\xc4',291942358,61,12582912,0,0,0,12,"[-210684, -2877412, -199421, -123087, -62899, -87441, -33976, -263996]",d6:af:66:11:3d:00:00:00:c0:00:00:fc:c9:04:d4:18:1c:fc:f5:03:fe:1f:31:ff:0a:4d:fe:aa:6f:ff:7b:48:fb:f8:c4,b'\xd6\xaff\x11=\x00\x00\x00\xc0\x00\x00\xfc\xc9\x04\xd4\x18\x1c\xfc\xf5\x03\xfe\x1f1\xff\nM\xfe\xaao\xff{H\xfb\xf8\xc4'
61,200,"b'u\xbff\x11>\x00\x00\x00\xc0\x00\x00\xfc\xd46\xd4""5\xfc\xfc\x84\xfe%\x97\xff\x10\xcd\xfe\xb0\x87\xff\x81\x0b\xfb\xfe\x99'",291946357,62,12582912,0,0,0,12,"[-207818, -2874827, -197500, -121449, -61235, -85881, -32501, -262503]",75:bf:66:11:3e:00:00:00:c0:00:00:fc:d4:36:d4:22:35:fc:fc:84:fe:25:97:ff:10:cd:fe:b0:87:ff:81:0b:fb:fe:99,"b'u\xbff\x11>\x00\x00\x00\xc0\x00\x00\xfc\xd46\xd4""5\xfc\xfc\x84\xfe%\x97\xff\x10\xcd\xfe\xb0\x87\xff\x81\x0b\xfb\xfe\x99'"
62,200,"b""\x11\xcff\x11?\x00\x00\x00\xc0\x00\x00\xfc\xd9\xaa\xd4'\x94\xfd\x00\x1d\xfe(\xb5\xff\x13\xa7\xfe\xb3w\xff\x83\xb0\xfc\x014""",291950353,63,12582912,0,0,0,12,"[-206422, -2873452, -196579, -120651, -60505, -85129, -31824, -261836]",11:cf:66:11:3f:00:00:00:c0:00:00:fc:d9:aa:d4:27:94:fd:00:1d:fe:28:b5:ff:13:a7:fe:b3:77:ff:83:b0:fc:01:34,"b""\x11\xcff\x11?\x00\x00\x00\xc0\x00\x00\xfc\xd9\xaa\xd4'\x94\xfd\x00\x1d\xfe(\xb5\xff\x13\xa7\xfe\xb3w\xff\x83\xb0\xfc\x014"""
63,200,b'\xb1\xdef\x11@\x00\x00\x00\xc0\x00\x00\xfc\xcc\xd1\xd4\x1b\xc4\xfc\xf7\xb0\xfe!\xba\xff\x0c\x1e\xfe\xacT\xff}\x02\xfb\xfa\x8f',291954353,64,12582912,0,0,0,12,"[-209711, -2876476, -198736, -122438, -62434, -86956, -33534, -263537]",b1:de:66:11:40:00:00:00:c0:00:00:fc:cc:d1:d4:1b:c4:fc:f7:b0:fe:21:ba:ff:0c:1e:fe:ac:54:ff:7d:02:fb:fa:8f,b'\xb1\xdef\x11@\x00\x00\x00\xc0\x00\x00\xfc\xcc\xd1\xd4\x1b\xc4\xfc\xf7\xb0\xfe!\xba\xff\x0c\x1e\xfe\xacT\xff}\x02\xfb\xfa\x8f'
64,200,b'P\xeef\x11A\x00\x00\x00\xc0\x00\x00\xfc\xc8\xaa\xd4\x17\xcd\xfc\xf5v\xfe\x1f\x7f\xff\n\x0e\xfe\xa9\xed\xffz\xf2\xfb\xf8\xe5',291958352,65,12582912,0,0,0,12,"[-210774, -2877491, -199306, -123009, -62962, -87571, -34062, -263963]",50:ee:66:11:41:00:00:00:c0:00:00:fc:c8:aa:d4:17:cd:fc:f5:76:fe:1f:7f:ff:0a:0e:fe:a9:ed:ff:7a:f2:fb:f8:e5,b'P\xeef\x11A\x00\x00\x00\xc0\x00\x00\xfc\xc8\xaa\xd4\x17\xcd\xfc\xf5v\xfe\x1f\x7f\xff\n\x0e\xfe\xa9\xed\xffz\xf2\xfb\xf8\xe5'
